Release date,Product,Platform,Impact,Max Severity,Article,Article (Link),Download,Download (Link),Build Number,Details,Details (Link)
"May 13, 2025",Windows 11 Version 24H2 for ARM64-based Systems,,Elevation of Privilege,Important,5058497,https://support.microsoft.com/help/5058497,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058497,10.0.26100.3981,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025","Windows Server 2022, 23H2 Edition (Server Core installation)",,Elevation of Privilege,Important,5058384,https://support.microsoft.com/help/5058384,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058384,10.0.25398.1611,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows 10 Version 21H2 for ARM64-based Systems,,Elevation of Privilege,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19044.5854,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows 10 Version 21H2 for 32-bit Systems,,Elevation of Privilege,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19044.5854,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows Server 2022 (Server Core installation),,Elevation of Privilege,Important,5058385,https://support.microsoft.com/help/5058385,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058385,10.0.20348.3692,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows Server 2022,,Elevation of Privilege,Important,5058385,https://support.microsoft.com/help/5058385,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058385,10.0.20348.3692,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows Server 2022,,Elevation of Privilege,Important,5058500,https://support.microsoft.com/help/5058500,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058500,10.0.20348.3630,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows Server 2019 (Server Core installation),,Elevation of Privilege,Important,5058392,https://support.microsoft.com/help/5058392,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058392,10.0.17763.7314,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows Server 2019,,Elevation of Privilege,Important,5058392,https://support.microsoft.com/help/5058392,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058392,10.0.17763.7314,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Important,5058392,https://support.microsoft.com/help/5058392,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058392,10.0.17763.7314,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows 10 Version 1809 for 32-bit Systems,,Elevation of Privilege,Important,5058392,https://support.microsoft.com/help/5058392,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058392,10.0.17763.7314,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Microsoft Visual Studio 2022 version 17.10,,Information Disclosure,Important,Release Notes,https://learn.microsoft.com/en-us/visualstudio/releases/2022/release-notes,Security Update,https://my.visualstudio.com/Downloads?q=Visual Studio 2022 version 17.10,17.10.14,CVE-2025-32703,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32703
"May 13, 2025",Microsoft Visual Studio 2022 version 17.8,,Information Disclosure,Important,Release Notes,https://learn.microsoft.com/en-us/visualstudio/releases/2022/release-notes,Security Update,https://my.visualstudio.com/Downloads?q=Visual Studio 2022 version 17.8,17.8.21,CVE-2025-32703,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32703
"May 13, 2025",Microsoft Visual Studio 2022 version 17.13,,Information Disclosure,Important,Release Notes,https://learn.microsoft.com/en-us/visualstudio/releases/2022/release-notes,Security Update,https://my.visualstudio.com/Downloads?q=Visual Studio 2022 version 17.13,17.13.7,CVE-2025-32703,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32703
"May 13, 2025",Microsoft Visual Studio 2022 version 17.12,,Information Disclosure,Important,Release Notes,https://learn.microsoft.com/en-us/visualstudio/releases/2022/release-notes,Security Update,https://my.visualstudio.com/Downloads?q=Visual Studio 2022 version 17.12,17.12.8,CVE-2025-32703,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32703
"May 13, 2025",Microsoft Visual Studio 2019 version 16.11 (includes 16.0 - 16.10),,Information Disclosure,Important,Release Notes,https://docs.microsoft.com/en-us/visualstudio/releases/2019/release-notes-v16.11,Security Update,https://my.visualstudio.com/Downloads?q=Visual Studio 2019 version 16.11,16.11.47,CVE-2025-32703,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32703
"May 13, 2025",Microsoft Visual Studio 2017 version 15.9 (includes 15.0 - 15.8),,Information Disclosure,Important,Release Notes,https://docs.microsoft.com/en-us/visualstudio/releasenotes/vs2017-relnotes,Security Update,http://aka.ms/vs/15/release/latest,15.9.73,CVE-2025-32703,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32703
"May 13, 2025",Windows Server 2012 R2 (Server Core installation),,Elevation of Privilege,Important,5058403,https://support.microsoft.com/help/5058403,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058403,6.3.9600.22577,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2012 R2,,Elevation of Privilege,Important,5058403,https://support.microsoft.com/help/5058403,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058403,6.3.9600.22577,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2012 (Server Core installation),,Elevation of Privilege,Important,5058451,https://support.microsoft.com/help/5058451,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058451,6.2.9200.25475,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2012,,Elevation of Privilege,Important,5058451,https://support.microsoft.com/help/5058451,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058451,6.2.9200.25475,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,5058430,https://support.microsoft.com/help/5058430,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058430,6.1.7601.27729,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,5058454,https://support.microsoft.com/help/5058454,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058454,6.1.7601.27729,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5058430,https://support.microsoft.com/help/5058430,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058430,6.1.7601.27729,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5058454,https://support.microsoft.com/help/5058454,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058454,6.1.7601.27729,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5058449,https://support.microsoft.com/help/5058449,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058449,6.0.6003.23279,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5058429,https://support.microsoft.com/help/5058429,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058429,6.0.6003.23279,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2008 for x64-based Systems Service Pack 2,,Elevation of Privilege,Important,5058449,https://support.microsoft.com/help/5058449,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058449,6.0.6003.23279,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2008 for x64-based Systems Service Pack 2,,Elevation of Privilege,Important,5058429,https://support.microsoft.com/help/5058429,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058429,6.0.6003.23279,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5058449,https://support.microsoft.com/help/5058449,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058449,6.0.6003.23279,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5058429,https://support.microsoft.com/help/5058429,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058429,6.0.6003.23279,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2,,Elevation of Privilege,Important,5058449,https://support.microsoft.com/help/5058449,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058449,6.0.6003.23279,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2,,Elevation of Privilege,Important,5058429,https://support.microsoft.com/help/5058429,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058429,6.0.6003.23279,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2016 (Server Core installation),,Elevation of Privilege,Important,5058383,https://support.microsoft.com/help/5058383,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058383,10.0.14393.8066,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2016,,Elevation of Privilege,Important,5058383,https://support.microsoft.com/help/5058383,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058383,10.0.14393.8066,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows 10 Version 1607 for x64-based Systems,,Elevation of Privilege,Important,5058383,https://support.microsoft.com/help/5058383,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058383,10.0.14393.8066,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows 10 Version 1607 for 32-bit Systems,,Elevation of Privilege,Important,5058383,https://support.microsoft.com/help/5058383,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058383,10.0.14393.8066,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows 10 for x64-based Systems,,Elevation of Privilege,Important,5058387,https://support.microsoft.com/help/5058387,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058387,10.0.10240.21014,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows 10 for 32-bit Systems,,Elevation of Privilege,Important,5058387,https://support.microsoft.com/help/5058387,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058387,10.0.10240.21014,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2025,,Elevation of Privilege,Important,5058411,https://support.microsoft.com/help/5058411,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058411,10.0.26100.4061,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows Server 2025,,Elevation of Privilege,Important,5058497,https://support.microsoft.com/help/5058497,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058497,10.0.26100.3981,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows 11 Version 24H2 for x64-based Systems,,Elevation of Privilege,Important,5058411,https://support.microsoft.com/help/5058411,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058411,10.0.26100.4061,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows 11 Version 24H2 for x64-based Systems,,Elevation of Privilege,Important,5058497,https://support.microsoft.com/help/5058497,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058497,10.0.26100.3981,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows 11 Version 24H2 for ARM64-based Systems,,Elevation of Privilege,Important,5058411,https://support.microsoft.com/help/5058411,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058411,10.0.26100.4061,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows 11 Version 24H2 for ARM64-based Systems,,Elevation of Privilege,Important,5058497,https://support.microsoft.com/help/5058497,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058497,10.0.26100.3981,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025","Windows Server 2022, 23H2 Edition (Server Core installation)",,Elevation of Privilege,Important,5058384,https://support.microsoft.com/help/5058384,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058384,10.0.25398.1611,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows 11 Version 23H2 for x64-based Systems,,Elevation of Privilege,Important,5058405,https://support.microsoft.com/help/5058405,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058405,10.0.22631.5335,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
"May 13, 2025",Windows 11 Version 23H2 for ARM64-based Systems,,Elevation of Privilege,Important,5058405,https://support.microsoft.com/help/5058405,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058405,10.0.22631.5335,CVE-2025-32701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32701
